Council	Year	Category	Breed	total	female	male	desexed	chipped	menacing	dangerous	probationary	disqualified	registered	infringements	prosecutions	destruction	injuries	paid_any_yr	paid_this_yr
Waitaki District	2015	ACC	_	0	0	0	0	0	0	0	0	0	0	0	0	0	57	9869	9869
Waitaki District	2016	DOG	_ALL-PURE_	4053	1978	2075	249	1526	16	1	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	_ALL-CROSS_	1426	712	714	196	827	9	1	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	_ALL-DOGS_	5479	2690	2789	445	2353	25	2	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	Beagle	11	5	6	1	6	0	0	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	Bichon Frise	93	44	49	7	62	0	0	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	Boxer	24	13	11	1	19	0	0	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	Cattle, Australian	24	17	7	2	10	0	0	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	Chihuahua, Long Coat	54	28	26	6	37	0	0	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	Chihuahua, Smooth Coat	33	17	16	3	16	0	0	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	Collie, Bearded	51	26	25	3	2	0	0	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	Collie, Border	649	326	323	11	77	0	0	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	Collie, Rough	330	138	192	1	6	0	0	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	Collie, Smooth	164	65	99	0	4	0	0	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	Greyhound	27	12	15	2	19	0	0	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	Heading	206	85	121	3	3	0	0	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	Huntaway	377	145	232	5	14	0	0	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	Maltese	24	16	8	6	17	0	0	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	Poodle, Miniature	21	16	5	1	13	0	0	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	Poodle, Toy	38	25	13	2	35	0	0	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	Retriever, Golden	55	35	20	6	34	0	0	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	Retriever, Labrador	411	218	193	30	242	0	1	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	Rottweiler	54	26	28	3	27	0	0	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	Schnauzer, Miniature	34	16	18	4	30	0	0	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	Shepherd, German	70	35	35	6	48	0	0	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	Shih Tzu	35	20	15	5	23	0	0	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	Spaniel, Cavalier King Charles	18	7	11	2	10	0	0	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	Spaniel, Cocker	53	23	30	6	40	0	0	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	Spaniel, English Springer	43	25	18	4	29	0	0	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	Terrier, American Pit Bull	16	6	10	7	8	16	0	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	Terrier, Fox (Smooth)	137	67	70	13	54	0	0	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	Terrier, Jack Russell	217	103	114	19	112	0	0	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	Terrier, Staffordshire Bull	112	62	50	19	82	0	0	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	Terrier, West Highland White	28	18	10	2	22	0	0	0	0	0	0	0	0	0	0	0
Waitaki District	2016	DOG	_Unidentified_	644	339	305	69	425	0	0	0	0	0	0	0	0	0	0	0
Waitaki District	2016	OWN	_	0	0	0	0	0	0	0	0	0	3079	27	0	0	0	0	0
Waitomo District	2001	ACC	_	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1288	0
Waitomo District	2002	ACC	_	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1420	0
Waitomo District	2003	ACC	_	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1218	0
Waitomo District	2004	ACC	_	0	0	0	0	0	0	0	0	0	0	0	0	0	19	1365	0
Waitomo District	2005	ACC	_	0	0	0	0	0	0	0	0	0	0	0	0	0	22	3693	0
Waitomo District	2006	ACC	_	0	0	0	0	0	0	0	0	0	0	0	0	0	20	10417	9680
Waitomo District	2007	ACC	_	0	0	0	0	0	0	0	0	0	0	0	0	0	26	12145	9869
Waitomo District	2008	ACC	_	0	0	0	0	0	0	0	0	0	0	0	0	0	22	2168	6029
Waitomo District	2009	ACC	_	0	0	0	0	0	0	0	0	0	0	0	0	0	30	2756	2594
Waitomo District	2010	ACC	_	0	0	0	0	0	0	0	0	0	0	0	0	0	29	2962	2933
Waitomo District	2011	ACC	_	0	0	0	0	0	0	0	0	0	0	0	0	0	29	3723	3709
Waitomo District	2012	JST	_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2012	ACC	_	0	0	0	0	0	0	0	0	0	0	0	0	0	29	2465	2336
Waitomo District	2013	DOG	_ALL-PURE_	3238	1594	1644	158	391	12	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	_ALL-CROSS_	626	322	304	78	229	13	2	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	_ALL-DOGS_	3864	1916	1948	236	620	25	2	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	Beagle	4	2	2	0	4	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	Bichon Frise	20	7	13	3	15	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	Boxer	14	9	5	3	7	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	Cattle, Australian	35	11	24	3	5	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	Chihuahua, Long Coat	6	2	4	0	4	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	Chihuahua, Smooth Coat	10	1	9	2	3	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	Collie, Bearded	47	25	22	3	3	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	Collie, Border	70	41	29	3	10	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	Collie, Rough	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	Collie, Smooth	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	Greyhound	6	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	Heading	992	515	477	13	10	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	Huntaway	1252	563	689	13	24	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	Maltese	11	5	6	2	8	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	Poodle, Miniature	12	9	3	1	10	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	Poodle, Toy	6	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	Retriever, Golden	23	10	13	8	10	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	Retriever, Labrador	160	91	69	18	49	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	Rottweiler	20	11	9	5	8	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	Schnauzer, Miniature	8	5	3	1	4	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	Shepherd, German	16	8	8	3	6	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	Shih Tzu	8	4	4	1	5	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	Spaniel, Cavalier King Charles	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	Spaniel, Cocker	8	5	3	2	5	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	Spaniel, English Springer	3	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	Terrier, American Pit Bull	13	6	7	2	7	12	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	Terrier, Fox (Smooth)	157	81	76	21	46	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	Terrier, Jack Russell	77	31	46	17	30	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	Terrier, Staffordshire Bull	26	12	14	6	12	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	Terrier, West Highland White	4	2	2	1	2	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	DOG	_Unidentified_	228	130	98	27	96	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	OWN	_	0	0	0	0	0	0	0	0	0	1414	31	0	0	0	0	0
Waitomo District	2013	JST	_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2013	ACC	_	0	0	0	0	0	0	0	0	0	0	0	0	0	25	2773	2865
Waitomo District	2014	DOG	_ALL-PURE_	3129	1524	1605	149	425	11	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	_ALL-CROSS_	660	331	329	74	270	9	1	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	_ALL-DOGS_	3789	1855	1934	223	695	20	1	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	Beagle	4	2	2	0	4	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	Bichon Frise	22	7	15	3	16	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	Boxer	13	8	5	2	6	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	Cattle, Australian	34	10	24	4	5	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	Chihuahua, Long Coat	9	4	5	0	7	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	Chihuahua, Smooth Coat	11	4	7	1	3	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	Collie, Bearded	43	22	21	3	3	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	Collie, Border	70	38	32	1	9	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	Collie, Rough	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	Collie, Smooth	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	Greyhound	6	2	4	0	1	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	Heading	928	477	451	13	15	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	Huntaway	1194	533	661	12	21	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	Maltese	12	6	6	2	7	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	Poodle, Miniature	10	7	3	1	8	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	Poodle, Toy	4	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	Retriever, Golden	19	8	11	5	12	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	Retriever, Labrador	168	92	76	20	55	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	Rottweiler	18	8	10	4	9	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	Schnauzer, Miniature	8	5	3	0	6	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	Shepherd, German	17	9	8	3	8	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	Shih Tzu	12	6	6	1	7	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	Spaniel, Cavalier King Charles	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	Spaniel, Cocker	7	4	3	2	5	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	Spaniel, English Springer	4	1	3	1	4	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	Terrier, American Pit Bull	11	6	5	2	8	11	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	Terrier, Fox (Smooth)	143	76	67	18	46	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	Terrier, Jack Russell	79	34	45	15	30	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	Terrier, Staffordshire Bull	31	17	14	4	15	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	Terrier, West Highland White	4	2	2	1	2	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	DOG	_Unidentified_	246	134	112	31	110	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	OWN	_	0	0	0	0	0	0	0	0	0	1428	24	0	0	0	0	0
Waitomo District	2014	JST	_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2014	ACC	_	0	0	0	0	0	0	0	0	0	0	0	0	0	29	10470	10238
Waitomo District	2015	DOG	_ALL-PURE_	2970	1411	1559	178	420	12	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	_ALL-CROSS_	620	320	300	91	275	8	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	_ALL-DOGS_	3590	1731	1859	269	695	20	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	Beagle	3	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	Bichon Frise	18	4	14	2	13	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	Boxer	15	9	6	3	6	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	Cattle, Australian	47	17	30	2	5	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	Chihuahua, Long Coat	8	3	5	1	8	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	Chihuahua, Smooth Coat	9	4	5	2	4	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	Collie, Bearded	39	18	21	2	3	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	Collie, Border	80	45	35	2	13	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	Collie, Rough	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	Collie, Smooth	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	Greyhound	7	5	2	0	2	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	Heading	885	446	439	13	12	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	Huntaway	1115	484	631	18	21	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	Maltese	13	5	8	1	9	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	Poodle, Miniature	7	3	4	1	6	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	Poodle, Toy	4	1	3	2	3	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	Retriever, Golden	13	6	7	3	11	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	Retriever, Labrador	152	80	72	25	56	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	Rottweiler	21	11	10	6	9	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	Schnauzer, Miniature	3	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	Shepherd, German	15	5	10	2	9	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	Shih Tzu	12	5	7	3	6	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	Spaniel, Cavalier King Charles	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	Spaniel, Cocker	8	6	2	4	5	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	Spaniel, English Springer	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	Terrier, American Pit Bull	14	9	5	5	8	12	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	Terrier, Fox (Smooth)	126	69	57	24	50	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	Terrier, Jack Russell	72	34	38	12	29	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	Terrier, Staffordshire Bull	31	14	17	2	14	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	Terrier, West Highland White	2	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	DOG	_Unidentified_	245	125	120	41	109	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	OWN	_	0	0	0	0	0	0	0	0	0	1374	13	0	0	0	0	0
Waitomo District	2015	JST	_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2015	ACC	_	0	0	0	0	0	0	0	0	0	0	0	0	0	28	4824	5342
Waitomo District	2016	DOG	_ALL-PURE_	2881	1410	1471	190	448	12	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	_ALL-CROSS_	663	322	341	120	333	11	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	_ALL-DOGS_	3544	1732	1812	310	781	23	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	Beagle	7	3	4	1	4	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	Bichon Frise	19	6	13	4	15	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	Boxer	11	6	5	2	6	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	Cattle, Australian	41	19	22	2	6	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	Chihuahua, Long Coat	13	4	9	3	10	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	Chihuahua, Smooth Coat	11	5	6	1	6	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	Collie, Bearded	51	24	27	2	5	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	Collie, Border	78	45	33	4	15	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	Collie, Rough	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	Collie, Smooth	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	Greyhound	6	4	2	0	1	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	Heading	859	439	420	9	15	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	Huntaway	1091	493	598	28	21	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	Maltese	14	7	7	4	10	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	Poodle, Miniature	6	3	3	1	5	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	Poodle, Toy	4	1	3	2	3	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	Retriever, Golden	14	6	8	3	12	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	Retriever, Labrador	136	72	64	23	61	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	Rottweiler	21	10	11	8	9	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	Schnauzer, Miniature	4	2	2	2	3	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	Shepherd, German	16	6	10	3	10	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	Shih Tzu	10	5	5	4	6	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	Spaniel, Cavalier King Charles	2	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	Spaniel, Cocker	6	5	1	3	5	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	Spaniel, English Springer	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	Terrier, American Pit Bull	12	8	4	4	8	12	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	Terrier, Fox (Smooth)	110	60	50	20	46	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	Terrier, Jack Russell	61	30	31	11	27	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	Terrier, Staffordshire Bull	32	14	18	3	16	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	Terrier, West Highland White	2	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	DOG	_Unidentified_	242	133	109	41	119	0	0	0	0	0	0	0	0	0	0	0
Waitomo District	2016	OWN	_	0	0	0	0	0	0	0	0	0	1380	8	0	0	0	0	0
Wellington City	2001	ACC	_	0	0	0	0	0	0	0	0	0	0	0	0	0	102	25407	0
Wellington City	2002	ACC	_	0	0	0	0	0	0	0	0	0	0	0	0	0	81	75899	0
Wellington City	2003	ACC	_	0	0	0	0	0	0	0	0	0	0	0	0	0	69	28244	0
Wellington City	2004	ACC	_	0	0	0	0	0	0	0	0	0	0	0	0	0	135	31034	0
Wellington City	2005	ACC	_	0	0	0	0	0	0	0	0	0	0	0	0	0	164	17704	0
Wellington City	2006	ACC	_	0	0	0	0	0	0	0	0	0	0	0	0	0	216	31026	24704
Wellington City	2007	ACC	_	0	0	0	0	0	0	0	0	0	0	0	0	0	218	32576	32943
Wellington City	2008	ACC	_	0	0	0	0	0	0	0	0	0	0	0	0	0	196	24471	35776
Wellington City	2009	ACC	_	0	0	0	0	0	0	0	0	0	0	0	0	0	205	31517	43978
Wellington City	2010	ACC	_	0	0	0	0	0	0	0	0	0	0	0	0	0	224	33200	30879
Wellington City	2011	ACC	_	0	0	0	0	0	0	0	0	0	0	0	0	0	271	29154	41258
Wellington City	2012	JST	_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wellington City	2012	ACC	_	0	0	0	0	0	0	0	0	0	0	0	0	0	244	30153	33985
Wellington City	2013	DOG	_ALL-PURE_	5036	2399	2637	3856	3224	44	2	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	_ALL-CROSS_	3563	1798	1765	2978	2554	67	10	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	_ALL-DOGS_	8599	4197	4402	6834	5778	111	12	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	Beagle	85	47	38	74	54	0	0	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	Bichon Frise	151	69	82	133	98	0	0	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	Boxer	90	43	47	67	64	2	0	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	Cattle, Australian	32	13	19	28	20	0	0	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	Chihuahua, Long Coat	36	13	23	23	24	0	0	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	Chihuahua, Smooth Coat	67	31	36	46	47	0	0	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	Collie, Bearded	18	7	11	13	10	0	0	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	Collie, Border	186	91	95	150	113	1	0	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	Collie, Rough	10	7	3	7	6	0	0	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	Collie, Smooth	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	Greyhound	71	32	39	70	63	3	0	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	Heading	37	17	20	7	7	0	0	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	Huntaway	94	41	53	41	30	0	0	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	Maltese	47	17	30	36	36	0	0	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	Poodle, Miniature	105	44	61	90	60	0	0	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	Poodle, Toy	73	40	33	53	56	0	0	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	Retriever, Golden	222	85	137	155	118	1	0	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	Retriever, Labrador	724	377	347	585	488	0	0	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	Rottweiler	63	29	34	34	42	0	0	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	Schnauzer, Miniature	129	49	80	104	96	0	0	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	Shepherd, German	159	97	62	91	99	2	1	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	Shih Tzu	52	21	31	45	39	0	0	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	Spaniel, Cavalier King Charles	125	53	72	102	83	0	0	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	Spaniel, Cocker	106	58	48	89	70	0	0	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	Spaniel, English Springer	56	30	26	40	33	0	0	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	Terrier, American Pit Bull	28	13	15	22	26	27	0	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	Terrier, Fox (Smooth)	179	81	98	155	99	1	0	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	Terrier, Jack Russell	248	106	142	211	137	2	0	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	Terrier, Staffordshire Bull	116	70	46	79	81	0	0	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	Terrier, West Highland White	106	54	52	89	74	0	0	0	0	0	0	0	0	0	0	0
Wellington City	2013	DOG	_Unidentified_	1620	763	857	1216	1050	5	1	0	0	0	0	0	0	0	0	0
Wellington City	2013	OWN	_	0	0	0	0	0	0	0	0	0	7231	56	0	0	0	0	0
Wellington City	2013	JST	_	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Wellington City	2013	ACC	_	0	0	0	0	0	0	0	0	0	0	0	0	0	236	37756	34918
Wellington City	2014	DOG	_ALL-PURE_	5489	2600	2889	4228	3777	42	3	0	0	0	0	0	0	0	0	0
Wellington City	2014	DOG	_ALL-CROSS_	3989	2002	1987	3377	3015	69	10	0	0	0	0	0	0	0	0	0
Wellington City	2014	DOG	_ALL-DOGS_	9478	4602	4876	7605	6792	111	13	0	0	0	0	0	0	0	0	0
Wellington City	2014	DOG	Beagle	92	43	49	77	65	0	0	0	0	0	0	0	0	0	0	0
Wellington City	2014	DOG	Bichon Frise	158	66	92	143	108	0	0	0	0	0	0	0	0	0	0	0
Wellington City	2014	DOG	Boxer	82	38	44	62	60	2	0	0	0	0	0	0	0	0	0	0
Wellington City	2014	DOG	Cattle, Australian	33	15	18	27	22	0	0	0	0	0	0	0	0	0	0	0
Wellington City	2014	DOG	Chihuahua, Long Coat	42	12	30	27	29	0	0	0	0	0	0	0	0	0	0	0
Wellington City	2014	DOG	Chihuahua, Smooth Coat	64	27	37	50	48	0	0	0	0	0	0	0	0	0	0	0
